HER1;Date;%_Assec;Freq_j+6;Freq_j+5;Freq_j+4;Freq_j+3;Freq_j+2;Freq_j+1;Freq_j;Freq_j-1;Freq_j-2;Freq_j-3;Freq_j-4;Freq_j-5;Freq_j-6
5;25-07-2014;0;0.5261074537955;0.575262558887736;0.784934789336575;0.891802595453769;0.866341089685094;0.801177257864362;0.764120380396227;0.704252066301414;0.704252066301414;0.70617891507562;0.846295472243449;0.894378538827914;0.87142519829709
5;25-08-2014;0.657894736842105;0.652536337217049;0.59586144040788;0.545567949838921;0.503591530321287;0.472636508883666;0.462266705931159;0.478512808159044;0.701686655846424;0.701686655846424;0.63915502611911;0.568960835847533;0.528929513694077;0.489871914052175
5;26-09-2014;2.63157894736842;0.286663714099278;0.305956511735774;0.358751587493077;0.319700010803437;0.297680726595974;0.316562261108994;0.283786221980385;0.235149081779859;0.235149081779859;0.219460934266846;0.209233980447219;0.201457331284521;0.187958516961757
6;24-05-2014;10.2325581395349;0.495500162360337;0.516217275842424;0.530621426400739;0.512802255225709;0.510638367533689;0.50948305738566;0.503059261692187;0.492251216771366;0.492251216771366;0.494201086112773;0.479296239047238;0.479211196429766;0.471086682897057
6;24-06-2014;20.0913242009132;0.447412762639854;0.456753644854117;0.439058883006595;0.428359698025011;0.419659718214239;0.413489773076457;0.431065613553617;0.449388755234597;0.449388755234597;0.431752207990533;0.421352270970767;0.427771755184653;0.427671395672479
6;24-07-2014;16.9154228855721;0.376256481842815;0.370734615046012;0.375211762363045;0.401183248908215;0.387599701690393;0.374647362067783;0.373830334125383;0.412926347789724;0.412926347789724;0.390013204263355;0.382260231917943;0.389982961772521;0.37461897626644
6;25-08-2014;28.8990825688073;0.348382353005909;0.3311071896086;0.326493172612401;0.339163063658288;0.368135680884906;0.348309997773682;0.335541800125791;0.325504570341896;0.325504570341896;0.322370791180735;0.317873545507875;0.313500616893093;0.310430374927094
6;25-09-2014;15.0684931506849;0.45805170177843;0.443156922704459;0.417504731474796;0.40099001737882;0.39296158027906;0.396562956871237;0.424460988442619;0.380717593113822;0.380717593113822;0.4319460344038;0.531427496036224;0.617311180261452;0.635194357470395
7;26-05-2014;1.49253731343284;0.432263424579553;0.425198784942027;0.465880470286957;0.589975861669134;0.524566176763714;0.481291791042716;0.487952121216472;0.489632906614573;0.489632906614573;0.476968712119163;0.501010259195067;0.555189337184385;0.529669191328839
7;25-06-2014;4.47761194029851;0.460169634869723;0.424989921854424;0.408166068266535;0.394536458530611;0.38248253885607;0.41706475718994;0.489421883301208;0.414950568740555;0.414950568740555;0.418431209199677;0.481680331532041;0.42682280174501;0.403837274495654
