HER1;Date;%_Assec;Freq_j+6;Freq_j+5;Freq_j+4;Freq_j+3;Freq_j+2;Freq_j+1;Freq_j;Freq_j-1;Freq_j-2;Freq_j-3;Freq_j-4;Freq_j-5;Freq_j-6
8;24-07-2014;2.98507462686567;0.355860203789464;0.343690203701005;0.44907316568765;0.562635312535063;0.485108107628697;0.448551498414966;0.431203125373911;0.454995378329469;0.454995378329469;0.414248018835115;0.412497229390713;0.431083029913362;0.409235445641633
8;26-08-2014;9.09090909090909;0.346619907882246;0.334156445984758;0.323653656426757;0.313832497417249;0.302866221519315;0.292347105851614;0.283364279439062;0.265379145706301;0.265379145706301;0.255884737718603;0.248322878873022;0.240724784545671;0.232801731735558
8;25-09-2014;0;0.862662996932357;0.815872035748356;0.779060956616756;0.745994030363569;0.723290622341884;0.714333034452673;0.692476413692797;0.634932139719531;0.634932139719531;0.63698358701487;0.709773545360289;0.760821682915849;0.707487593015141
9;25-05-2014;0.710059171597633;0.645894002690007;0.663186932591333;0.740495915030193;0.80439890244184;0.794458631467943;0.771228457152738;0.759221493019677;0.757489228569809;0.757489228569809;0.745146710972721;0.735577722700964;0.719873645091156;0.700245475936084
9;25-06-2014;6.15384615384615;0.569753922695612;0.558507318305117;0.547994715206098;0.537157739635521;0.528900913112133;0.521213677527628;0.514254342648476;0.511107532007466;0.511107532007466;0.524616779734263;0.56571442117612;0.574306124240451;0.544270064996266
9;24-07-2014;6.62721893491124;0.54953094927977;0.557838725321701;0.586726982424166;0.591917512323078;0.570660270858446;0.549312982066792;0.534265288330899;0.510107304988898;0.510107304988898;0.509887738727657;0.540022190999443;0.542057623056291;0.523356668801635
9;25-08-2014;4.61538461538462;0.553739360892352;0.536241572250522;0.518950401782458;0.508062961377456;0.503511788854889;0.489366988346275;0.535216114185722;0.695110441581552;0.695110441581552;0.642851497556375;0.604712614407965;0.577839379456341;0.557690100618135
9;25-09-2014;8.75739644970414;0.385478775416922;0.408533086709968;0.457495747639421;0.455199548901615;0.419634257330217;0.402591133248249;0.404688135642807;0.384099697859592;0.384099697859592;0.374238123415501;0.37007118329624;0.371335616214248;0.363196693497644
10;26-05-2014;3.55555555555556;0.343543945860939;0.33553344068224;0.333468604314436;0.353999487751313;0.379640326044795;0.377886644414388;0.360879206657344;0.343294911881892;0.343294911881892;0.32950649980514;0.317765098736847;0.307196329896151;0.297338857265996
10;26-06-2014;26.2222222222222;0.196104665312579;0.190838352866739;0.186041100735884;0.180888640975677;0.177129746681644;0.171942528121776;0.168077688837945;0.171267497526421;0.171267497526421;0.212696984883428;0.229104427335458;0.203663215387084;0.185691959432384
